"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Nepal","NPL","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","170168000","162328000","195267479.772812","235958333.333333","271583333.333333","313875975.399854","265790341.503473","280554025.807109","294472715.359821","323314185.09154","323543874.781312","386678247.918091","433817317.367842","385455667.093423","447377122.47512","541419552.043663","683535494.850459","759142703.28899","982491923.218845","1072469205.41189","1179309683.50642","1311322456.95474","1092612200.61664","1323191558.92035","1354259946.27496","1204068698.64043","994139206.8196","1124020229.13843","1296954524.85398","1423088005.49291","1392648960.052","1660535696.64605","1945870531.8986","1752035229.77391","1781085600.22955","2150146621.26878","2176671582.13826","2515772140.794","2802604419.36872","2681160704.35598","2574464750.60582","2996045504.33993",
"Nauru","NRU","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20510397689.8959","20540060324.426","23099626581.761","27776998464.1596","33562577252.8635","36014145861.8703","36136068361.7756","44072744923.4572","47417866289.4602","38709093860.4876","47472409837.7196","56211632118.2278","56220290007.922","58961156044.637","62337575519.5066","54343174710.3736","54521829653.4743","60682413806.3682",
"OECD members","OED","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","857534316675.863","942915996202.059","1065160470846.65","1294075572962.72","1647778825275.3","1949570156355.31","1987180694718.95","1918544318685.21","1850190625824.42","1973921041184.57","2006833440492.98","2308169930148.73","2718472928383.9","3149689495524.37","3445398807337.35","4045069086298.47","4106691420403.03","4352804548570.47","4240347793644.28","4614557693286.76","5553484137326.37","5858980235562.51","6074920175056.9","6188521123175.33","6446828255882.21","7049060472791.67","6748280533190.19","6907762875778.37","7970416231005.49","9734204027676.39","11001735858538.5","12739632188321.9","15098821470078.5","16238738661169.9","12813974625453.9","14523309733353.6","16759559714229.1","16508182160072.6","16970199733568.1","17460575287085.7","15747991834515.5","15720699193733.6","17024636421929.4",
"Oman","OMN","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","1231326002.40685","1432831503.85881","1601331793.86605","1619571515.98023","1610596414.62246","2287203249.23915","3852345118.27547","4881007541.63581","4753039967.43786","4577301692.46468","4779999861.00556","5347500687.61852","3471368518.09957","4338101430.42912","3612483745.12354","4464499349.80494","5951105331.59948","5291547464.23927","5895968790.63719","5799739959.68622","5812743898.73529","6403121061.17921","7865600000","8311000000","6247200000","7837300000","12061100000","11986996098.8297","12018205461.6385","12642392717.8154","14879063719.1158","20395838751.6255","24639271781.5344","28536020806.2419","40641612483.7451","30021198548.7646","39180754226.2679","50147937192.703","55543469073.463","61302283080.5874","57879288055.9548","39717813591.935","32050036787.4704","",
"Other small states","OSS","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","1481928166.80847","1471982340.18579","1845864230.785","2542173582.41106","3318861451.2414","3501336923.36022","3282468678.38783","3822984708.8318","3478695376.41471","3621404249.69384","4143091030.04952","5044163820.74328","5376171942.42312","6147502029.02448","6930985303.83311","8014781938.7674","8545873431.6187","8429109604.81733","9018808519.51351","10400251106.9623","10698916242.027","10122511995.3797","9238000000","9064000000","10115000000","10584000000","12286000000","14955000000","16248050000","19763000000","21409000000","23305000000","26782500000","22920000000","28737000000","32279000000","31963000000","30544000000","31104000000","29261000000","27479000000","29555000000",
"Panama","PAN","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","1388100000","1743600000","2583400000","7853100000","9110000000","9480500000","7379200000","6627700000","6402400000","6199800000","6033400000","4544400000","4699500000","5577400000","6487000000","7468500000","7769000000","8651400000","9254400000","8837000000","9816500000","9866800000","8608900000","9383900000","9353000000","8523200000","8396700000","9621945525","11577500000","13803900000","16576800000","20926700000","20116400000","21993100000","28977700000","32808000000","32352000000","30201500000","29581800000","29051500000","31029700000",
"Peru","PER","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","2143900000","2415500000","4142700000","4832300000","4223000000","4186000000","3842000000","3974000000","3965000000","3410520000","3627830000","3685710000","4564290000","4287000000","4423000000","4605000000","4243830833.78577","5641170275.91182","6897158665.8662","7729187597.11947","8844021518.82809","7997401966.84371","8111055373.49036","8941712970.17398","8826979722.87572","9274232852.81289","10940721123.5707","14920374753.1807","20006325094.5041","27175380429.4142","32510579715.8574","36143636934.2045","31800578525.751","39986380284.0736","51052052152.192","52742775497.4837","49246599583.6673","46359651538.1478","41299159672.4","44200366301.0028","53496848902.9694",
"Philippines","PHL","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","4236000000","4910000000","6255000000","7997000000","8583000000","8004000000","8132000000","8017000000","7917000000","8633000000","9174000000","10666000000","12407000000","13028000000","14463000000","17321000000","18872000000","24033000000","32862000000","39549000000","48063000000","43413000000","26302000000","30797000000","27974000000","30350000000","32538000000","36287000000","38513780047.7811","47874591918.7464","53696683976.5026","54738074961.7536","49631852184.614","61241498716.7688","64791648688.6988","75080465572.8382","76205845980.6424","84100756310.1818","81764745823.7061","83494023850.2471","94314670152.0106",
"Palau","PLW","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89082544.6464746","87466081.9183794","96383404.7665762","111071475.86226","103018540.759018","106635435.986585","128001635.780659","143078950.491903","155246260.402838","172831040.083644","196862789.911726","","",
"Papua New Guinea","PNG","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","639104442.901594","751470309.073527","787403157.261485","1101555861.17881","1088589995.60737","972249413.245155","923830254.975643","954246513.611636","1030282217.69301","1045824260.58495","1194697375.63904","1399071962.51556","1716157120.52987","1573391537.09472","1487485515.85077","1855987123.99036","2336586932.20279","2942383976.41963","2908870470.21131","3014292070.60884","2994074946.78052","2592119506.16745","2112269646.12024","2193519637.24114","2368809883.3398","2118015172.17066","1830371206.9286","2452396680.00381","2849056863.41847","3648672844.02339","4597127646.87022","5204789210.92679","6259387810.1519","4623643295.02519","6096692370.845","7379638027.21184","6855955360.8174","6407456415.87696","8983803834.02028","8586873219.12023","8332129541.37876","",
"Poland","POL","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","10723000000","11927000000","13593000000","15221000000","16200000000","12626000000","13482000000","13789000000","13866000000","13222000000","14129000000","14459000000","16589000000","16480000000","19640000000","18653000000","19430000000","18362000000","24269000000","36805000000","38831000000","41113000000","45533000000","40260000000","49279000000","54817000000","59555000000","75465000000","93699000000","114867000000","142546000000","180192000000","218993000000","175425000000","204719000000","239639000000","237252000000","257996000000","274796000000","248681000000","258806000000","296070000000",
"Pre-demographic dividend","PRE","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","40719674339.5698","28110421836.1801","33072925786.5365","33593844040.4763","37304944596.0711","49210070327.5758","45659578762.9053","45227888407.1532","42329714480.3543","42122711540.8267","36111582331.5458","43055769032.1036","42152926234.7252","36295284564.0408","55348893300.0689","71114327948.4734","68550054443.0607","71507903598.0727","90916231983.1427","121569357831.817","174509856034.658","208021105326.533","258989477362.679","351374520048.16","250846193645.86","322795132488.48","412054836403.471","426691641278.327","425189634994.544","395520551611.366","260979341434.801","218104001593.469","",
"Puerto Rico","PRI","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","2997612878.78249","2627551403.2779","3471596696.53457","3944088572.56021","5332609283.24737","6846263838.07245","6336642609.75628","5883330069.04302","6291027468.42758","7097965188.42218","7957075061.64339","9989750126.65987","12912589157.6074","14910226653.7254","17350030301.3142","22914036361.0803","23171981397.1672","25912856399.1587","25213166107.9888","27606905665.0253","36323559437.6432","37369701277.146","36004977885.9817","38608420767.5288","39419575881.0732","39039561551.451","40139129350.3429","42583867426.7318","52181053030.1974","61778303360.6465","64279237464.4512","77752871587.5179","94546445127.1539","103572218857.574","80777651076.3369","89647726701.4527","102744057864.893","94394304946.0751","102921837821.675","105052538198.673","91482003331.5438","93325953088.6865","104197021194.219",
